date,geography_code,c_sex_name,c_age_name,c_cob_name,obs_value
2011,E09000005,Females,Age 75 to 84,Europe: Other Europe: EU countries: Member countries in March 2001,413
2011,E09000005,Females,Age 75 to 84,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,242
2011,E09000005,Females,Age 75 to 84,Europe: Other Europe: Rest of Europe,33
2011,E09000005,Females,Age 75 to 84,Africa: North Africa,42
2011,E09000005,Females,Age 75 to 84,Africa: Central and Western Africa,92
2011,E09000005,Females,Age 75 to 84,Africa: South and Eastern Africa,446
2011,E09000005,Females,Age 75 to 84,Africa: Africa not otherwise specified,12
2011,E09000005,Females,Age 75 to 84,Middle East and Asia: Middle East,103
2011,E09000005,Females,Age 75 to 84,Middle East and Asia: Eastern Asia,40
2011,E09000005,Females,Age 75 to 84,Middle East and Asia: Southern Asia,1160
2011,E09000005,Females,Age 75 to 84,Middle East and Asia: South-East Asia,31
2011,E09000005,Females,Age 75 to 84,Middle East and Asia: Central Asia,0
2011,E09000005,Females,Age 75 to 84,The Americas and the Caribbean: North America and the Caribbean,975
2011,E09000005,Females,Age 75 to 84,The Americas and the Caribbean: Central and South America,69
2011,E09000005,Females,Age 75 to 84,Antarctica and Oceania (including Australasia),11
2011,E09000005,Females,Age 75 to 84,Other,0
2011,E09000005,Females,Age 85 and over,Europe: United Kingdom: England,1007
2011,E09000005,Females,Age 85 and over,Europe: United Kingdom: Northern Ireland,19
2011,E09000005,Females,Age 85 and over,Europe: United Kingdom: Scotland,17
2011,E09000005,Females,Age 85 and over,Europe: United Kingdom: Wales,43
2011,E09000005,Females,Age 85 and over,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000005,Females,Age 85 and over,Europe: United Kingdom: United Kingdom not otherwise specified,0
2011,E09000005,Females,Age 85 and over,Europe: Ireland,218
2011,E09000005,Females,Age 85 and over,Europe: Other Europe: EU countries: Member countries in March 2001,171
2011,E09000005,Females,Age 85 and over,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,107
2011,E09000005,Females,Age 85 and over,Europe: Other Europe: Rest of Europe,17
2011,E09000005,Females,Age 85 and over,Africa: North Africa,15
2011,E09000005,Females,Age 85 and over,Africa: Central and Western Africa,10
2011,E09000005,Females,Age 85 and over,Africa: South and Eastern Africa,60
2011,E09000005,Females,Age 85 and over,Africa: Africa not otherwise specified,1
2011,E09000005,Females,Age 85 and over,Middle East and Asia: Middle East,29
2011,E09000005,Females,Age 85 and over,Middle East and Asia: Eastern Asia,7
2011,E09000005,Females,Age 85 and over,Middle East and Asia: Southern Asia,364
2011,E09000005,Females,Age 85 and over,Middle East and Asia: South-East Asia,6
2011,E09000005,Females,Age 85 and over,Middle East and Asia: Central Asia,1
2011,E09000005,Females,Age 85 and over,The Americas and the Caribbean: North America and the Caribbean,218
2011,E09000005,Females,Age 85 and over,The Americas and the Caribbean: Central and South America,17
2011,E09000005,Females,Age 85 and over,Antarctica and Oceania (including Australasia),2
2011,E09000005,Females,Age 85 and over,Other,0
2011,E09000006,Males,Age 0 to 15,Europe: United Kingdom: England,29309
2011,E09000006,Males,Age 0 to 15,Europe: United Kingdom: Northern Ireland,15
2011,E09000006,Males,Age 0 to 15,Europe: United Kingdom: Scotland,35
2011,E09000006,Males,Age 0 to 15,Europe: United Kingdom: Wales,21
2011,E09000006,Males,Age 0 to 15,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000006,Males,Age 0 to 15,Europe: United Kingdom: United Kingdom not otherwise specified,4
2011,E09000006,Males,Age 0 to 15,Europe: Ireland,32
2011,E09000006,Males,Age 0 to 15,Europe: Other Europe: EU countries: Member countries in March 2001,266
2011,E09000006,Males,Age 0 to 15,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,195
2011,E09000006,Males,Age 0 to 15,Europe: Other Europe: Rest of Europe,91
2011,E09000006,Males,Age 0 to 15,Africa: North Africa,21
2011,E09000006,Males,Age 0 to 15,Africa: Central and Western Africa,141
2011,E09000006,Males,Age 0 to 15,Africa: South and Eastern Africa,139
2011,E09000006,Males,Age 0 to 15,Africa: Africa not otherwise specified,1
2011,E09000006,Males,Age 0 to 15,Middle East and Asia: Middle East,62
2011,E09000006,Males,Age 0 to 15,Middle East and Asia: Eastern Asia,54
2011,E09000006,Males,Age 0 to 15,Middle East and Asia: Southern Asia,186
2011,E09000006,Males,Age 0 to 15,Middle East and Asia: South-East Asia,89
2011,E09000006,Males,Age 0 to 15,Middle East and Asia: Central Asia,5
2011,E09000006,Males,Age 0 to 15,The Americas and the Caribbean: North America and the Caribbean,150
2011,E09000006,Males,Age 0 to 15,The Americas and the Caribbean: Central and South America,52
2011,E09000006,Males,Age 0 to 15,Antarctica and Oceania (including Australasia),54
2011,E09000006,Males,Age 0 to 15,Other,0
2011,E09000006,Males,Age 16 to 24,Europe: United Kingdom: England,13572
2011,E09000006,Males,Age 16 to 24,Europe: United Kingdom: Northern Ireland,10
2011,E09000006,Males,Age 16 to 24,Europe: United Kingdom: Scotland,52
2011,E09000006,Males,Age 16 to 24,Europe: United Kingdom: Wales,28
2011,E09000006,Males,Age 16 to 24,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000006,Males,Age 16 to 24,Europe: United Kingdom: United Kingdom not otherwise specified,2
2011,E09000006,Males,Age 16 to 24,Europe: Ireland,16
2011,E09000006,Males,Age 16 to 24,Europe: Other Europe: EU countries: Member countries in March 2001,147
2011,E09000006,Males,Age 16 to 24,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,136
2011,E09000006,Males,Age 16 to 24,Europe: Other Europe: Rest of Europe,93
2011,E09000006,Males,Age 16 to 24,Africa: North Africa,18
2011,E09000006,Males,Age 16 to 24,Africa: Central and Western Africa,187
2011,E09000006,Males,Age 16 to 24,Africa: South and Eastern Africa,163
2011,E09000006,Males,Age 16 to 24,Africa: Africa not otherwise specified,1
2011,E09000006,Males,Age 16 to 24,Middle East and Asia: Middle East,58
2011,E09000006,Males,Age 16 to 24,Middle East and Asia: Eastern Asia,59
2011,E09000006,Males,Age 16 to 24,Middle East and Asia: Southern Asia,229
2011,E09000006,Males,Age 16 to 24,Middle East and Asia: South-East Asia,55
2011,E09000006,Males,Age 16 to 24,Middle East and Asia: Central Asia,6
2011,E09000006,Males,Age 16 to 24,The Americas and the Caribbean: North America and the Caribbean,96
2011,E09000006,Males,Age 16 to 24,The Americas and the Caribbean: Central and South America,34
2011,E09000006,Males,Age 16 to 24,Antarctica and Oceania (including Australasia),44
2011,E09000006,Males,Age 16 to 24,Other,0
2011,E09000006,Males,Age 25 to 34,Europe: United Kingdom: England,14484
2011,E09000006,Males,Age 25 to 34,Europe: United Kingdom: Northern Ireland,59
2011,E09000006,Males,Age 25 to 34,Europe: United Kingdom: Scotland,168
2011,E09000006,Males,Age 25 to 34,Europe: United Kingdom: Wales,132
2011,E09000006,Males,Age 25 to 34,Europe: United Kingdom: Great Britain not otherwise specified,1
2011,E09000006,Males,Age 25 to 34,Europe: United Kingdom: United Kingdom not otherwise specified,1
2011,E09000006,Males,Age 25 to 34,Europe: Ireland,116
2011,E09000006,Males,Age 25 to 34,Europe: Other Europe: EU countries: Member countries in March 2001,367
2011,E09000006,Males,Age 25 to 34,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,751
2011,E09000006,Males,Age 25 to 34,Europe: Other Europe: Rest of Europe,336
2011,E09000006,Males,Age 25 to 34,Africa: North Africa,63
2011,E09000006,Males,Age 25 to 34,Africa: Central and Western Africa,471
2011,E09000006,Males,Age 25 to 34,Africa: South and Eastern Africa,519
2011,E09000006,Males,Age 25 to 34,Africa: Africa not otherwise specified,0
2011,E09000006,Males,Age 25 to 34,Middle East and Asia: Middle East,118
2011,E09000006,Males,Age 25 to 34,Middle East and Asia: Eastern Asia,119
2011,E09000006,Males,Age 25 to 34,Middle East and Asia: Southern Asia,537
2011,E09000006,Males,Age 25 to 34,Middle East and Asia: South-East Asia,121
2011,E09000006,Males,Age 25 to 34,Middle East and Asia: Central Asia,6
2011,E09000006,Males,Age 25 to 34,The Americas and the Caribbean: North America and the Caribbean,237
2011,E09000006,Males,Age 25 to 34,The Americas and the Caribbean: Central and South America,126
2011,E09000006,Males,Age 25 to 34,Antarctica and Oceania (including Australasia),111
2011,E09000006,Males,Age 25 to 34,Other,1
2011,E09000006,Males,Age 35 to 49,Europe: United Kingdom: England,26791
2011,E09000006,Males,Age 35 to 49,Europe: United Kingdom: Northern Ireland,174
2011,E09000006,Males,Age 35 to 49,Europe: United Kingdom: Scotland,609
2011,E09000006,Males,Age 35 to 49,Europe: United Kingdom: Wales,319
2011,E09000006,Males,Age 35 to 49,Europe: United Kingdom: Great Britain not otherwise specified,2
2011,E09000006,Males,Age 35 to 49,Europe: United Kingdom: United Kingdom not otherwise specified,4
2011,E09000006,Males,Age 35 to 49,Europe: Ireland,297
2011,E09000006,Males,Age 35 to 49,Europe: Other Europe: EU countries: Member countries in March 2001,731
2011,E09000006,Males,Age 35 to 49,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,562
2011,E09000006,Males,Age 35 to 49,Europe: Other Europe: Rest of Europe,409
2011,E09000006,Males,Age 35 to 49,Africa: North Africa,198
2011,E09000006,Males,Age 35 to 49,Africa: Central and Western Africa,848
2011,E09000006,Males,Age 35 to 49,Africa: South and Eastern Africa,858
2011,E09000006,Males,Age 35 to 49,Africa: Africa not otherwise specified,10
2011,E09000006,Males,Age 35 to 49,Middle East and Asia: Middle East,206
2011,E09000006,Males,Age 35 to 49,Middle East and Asia: Eastern Asia,204
2011,E09000006,Males,Age 35 to 49,Middle East and Asia: Southern Asia,927
2011,E09000006,Males,Age 35 to 49,Middle East and Asia: South-East Asia,267
2011,E09000006,Males,Age 35 to 49,Middle East and Asia: Central Asia,10
2011,E09000006,Males,Age 35 to 49,The Americas and the Caribbean: North America and the Caribbean,384
2011,E09000006,Males,Age 35 to 49,The Americas and the Caribbean: Central and South America,163
2011,E09000006,Males,Age 35 to 49,Antarctica and Oceania (including Australasia),286
2011,E09000006,Males,Age 35 to 49,Other,0
2011,E09000006,Males,Age 50 to 64,Europe: United Kingdom: England,22249
2011,E09000006,Males,Age 50 to 64,Europe: United Kingdom: Northern Ireland,149
2011,E09000006,Males,Age 50 to 64,Europe: United Kingdom: Scotland,629
2011,E09000006,Males,Age 50 to 64,Europe: United Kingdom: Wales,293
2011,E09000006,Males,Age 50 to 64,Europe: United Kingdom: Great Britain not otherwise specified,2
2011,E09000006,Males,Age 50 to 64,Europe: United Kingdom: United Kingdom not otherwise specified,3
2011,E09000006,Males,Age 50 to 64,Europe: Ireland,366
2011,E09000006,Males,Age 50 to 64,Europe: Other Europe: EU countries: Member countries in March 2001,380
2011,E09000006,Males,Age 50 to 64,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,361
2011,E09000006,Males,Age 50 to 64,Europe: Other Europe: Rest of Europe,142
2011,E09000006,Males,Age 50 to 64,Africa: North Africa,102
2011,E09000006,Males,Age 50 to 64,Africa: Central and Western Africa,316
2011,E09000006,Males,Age 50 to 64,Africa: South and Eastern Africa,570
2011,E09000006,Males,Age 50 to 64,Africa: Africa not otherwise specified,17
2011,E09000006,Males,Age 50 to 64,Middle East and Asia: Middle East,166
2011,E09000006,Males,Age 50 to 64,Middle East and Asia: Eastern Asia,166
2011,E09000006,Males,Age 50 to 64,Middle East and Asia: Southern Asia,561
2011,E09000006,Males,Age 50 to 64,Middle East and Asia: South-East Asia,133
2011,E09000006,Males,Age 50 to 64,Middle East and Asia: Central Asia,1
2011,E09000006,Males,Age 50 to 64,The Americas and the Caribbean: North America and the Caribbean,431
2011,E09000006,Males,Age 50 to 64,The Americas and the Caribbean: Central and South America,103
2011,E09000006,Males,Age 50 to 64,Antarctica and Oceania (including Australasia),104
2011,E09000006,Males,Age 50 to 64,Other,0
2011,E09000006,Males,Age 65 to 74,Europe: United Kingdom: England,9850
2011,E09000006,Males,Age 65 to 74,Europe: United Kingdom: Northern Ireland,87
2011,E09000006,Males,Age 65 to 74,Europe: United Kingdom: Scotland,278
2011,E09000006,Males,Age 65 to 74,Europe: United Kingdom: Wales,187
2011,E09000006,Males,Age 65 to 74,Europe: United Kingdom: Great Britain not otherwise specified,1
2011,E09000006,Males,Age 65 to 74,Europe: United Kingdom: United Kingdom not otherwise specified,4
2011,E09000006,Males,Age 65 to 74,Europe: Ireland,276
2011,E09000006,Males,Age 65 to 74,Europe: Other Europe: EU countries: Member countries in March 2001,164
2011,E09000006,Males,Age 65 to 74,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,126
2011,E09000006,Males,Age 65 to 74,Europe: Other Europe: Rest of Europe,36
2011,E09000006,Males,Age 65 to 74,Africa: North Africa,44
2011,E09000006,Males,Age 65 to 74,Africa: Central and Western Africa,54
2011,E09000006,Males,Age 65 to 74,Africa: South and Eastern Africa,160
2011,E09000006,Males,Age 65 to 74,Africa: Africa not otherwise specified,4
2011,E09000006,Males,Age 65 to 74,Middle East and Asia: Middle East,41
2011,E09000006,Males,Age 65 to 74,Middle East and Asia: Eastern Asia,57
2011,E09000006,Males,Age 65 to 74,Middle East and Asia: Southern Asia,375
2011,E09000006,Males,Age 65 to 74,Middle East and Asia: South-East Asia,30
2011,E09000006,Males,Age 65 to 74,Middle East and Asia: Central Asia,0
2011,E09000006,Males,Age 65 to 74,The Americas and the Caribbean: North America and the Caribbean,122
2011,E09000006,Males,Age 65 to 74,The Americas and the Caribbean: Central and South America,33
2011,E09000006,Males,Age 65 to 74,Antarctica and Oceania (including Australasia),20
2011,E09000006,Males,Age 65 to 74,Other,0
2011,E09000006,Males,Age 75 to 84,Europe: United Kingdom: England,6759
2011,E09000006,Males,Age 75 to 84,Europe: United Kingdom: Northern Ireland,30
2011,E09000006,Males,Age 75 to 84,Europe: United Kingdom: Scotland,144
2011,E09000006,Males,Age 75 to 84,Europe: United Kingdom: Wales,118
2011,E09000006,Males,Age 75 to 84,Europe: United Kingdom: Great Britain not otherwise specified,1
2011,E09000006,Males,Age 75 to 84,Europe: United Kingdom: United Kingdom not otherwise specified,1
2011,E09000006,Males,Age 75 to 84,Europe: Ireland,126
2011,E09000006,Males,Age 75 to 84,Europe: Other Europe: EU countries: Member countries in March 2001,95
2011,E09000006,Males,Age 75 to 84,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,81
2011,E09000006,Males,Age 75 to 84,Europe: Other Europe: Rest of Europe,20
2011,E09000006,Males,Age 75 to 84,Africa: North Africa,18
2011,E09000006,Males,Age 75 to 84,Africa: Central and Western Africa,22
2011,E09000006,Males,Age 75 to 84,Africa: South and Eastern Africa,55
2011,E09000006,Males,Age 75 to 84,Africa: Africa not otherwise specified,0
2011,E09000006,Males,Age 75 to 84,Middle East and Asia: Middle East,19
2011,E09000006,Males,Age 75 to 84,Middle East and Asia: Eastern Asia,37
2011,E09000006,Males,Age 75 to 84,Middle East and Asia: Southern Asia,169
2011,E09000006,Males,Age 75 to 84,Middle East and Asia: South-East Asia,20
2011,E09000006,Males,Age 75 to 84,Middle East and Asia: Central Asia,0
2011,E09000006,Males,Age 75 to 84,The Americas and the Caribbean: North America and the Caribbean,69
2011,E09000006,Males,Age 75 to 84,The Americas and the Caribbean: Central and South America,27
2011,E09000006,Males,Age 75 to 84,Antarctica and Oceania (including Australasia),17
2011,E09000006,Males,Age 75 to 84,Other,0
2011,E09000006,Males,Age 85 and over,Europe: United Kingdom: England,2179
2011,E09000006,Males,Age 85 and over,Europe: United Kingdom: Northern Ireland,14
2011,E09000006,Males,Age 85 and over,Europe: United Kingdom: Scotland,74
2011,E09000006,Males,Age 85 and over,Europe: United Kingdom: Wales,37
2011,E09000006,Males,Age 85 and over,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000006,Males,Age 85 and over,Europe: United Kingdom: United Kingdom not otherwise specified,0
2011,E09000006,Males,Age 85 and over,Europe: Ireland,32
