date,geography_code,age_of_dependent_child_name,c_ethhuk11_name,obs_value
2011,E09000018,Age 8 to 9,Black/African/Caribbean/Black British: Other Black,111
2011,E09000018,Age 8 to 9,Other ethnic group: Arab,131
2011,E09000018,Age 8 to 9,Other ethnic group: Any other ethnic group,115
2011,E09000018,Age 10 to 11,White: English/Welsh/Scottish/Northern Irish/British,1881
2011,E09000018,Age 10 to 11,White: Irish,82
2011,E09000018,Age 10 to 11,White: Gypsy or Irish Traveller,6
2011,E09000018,Age 10 to 11,White: Other White,572
2011,E09000018,Age 10 to 11,Mixed/multiple ethnic group: White and Black Caribbean,39
2011,E09000018,Age 10 to 11,Mixed/multiple ethnic group: White and Black African,27
2011,E09000018,Age 10 to 11,Mixed/multiple ethnic group: White and Asian,29
2011,E09000018,Age 10 to 11,Mixed/multiple ethnic group: Other Mixed,48
2011,E09000018,Age 10 to 11,Asian/Asian British: Indian,858
2011,E09000018,Age 10 to 11,Asian/Asian British: Pakistani,411
2011,E09000018,Age 10 to 11,Asian/Asian British: Bangladeshi,58
2011,E09000018,Age 10 to 11,Asian/Asian British: Chinese,30
2011,E09000018,Age 10 to 11,Asian/Asian British: Other Asian,541
2011,E09000018,Age 10 to 11,Black/African/Caribbean/Black British: African,418
2011,E09000018,Age 10 to 11,Black/African/Caribbean/Black British: Caribbean,116
2011,E09000018,Age 10 to 11,Black/African/Caribbean/Black British: Other Black,100
2011,E09000018,Age 10 to 11,Other ethnic group: Arab,141
2011,E09000018,Age 10 to 11,Other ethnic group: Any other ethnic group,124
2011,E09000018,Age 12 to 14,White: English/Welsh/Scottish/Northern Irish/British,2974
2011,E09000018,Age 12 to 14,White: Irish,147
2011,E09000018,Age 12 to 14,White: Gypsy or Irish Traveller,18
2011,E09000018,Age 12 to 14,White: Other White,750
2011,E09000018,Age 12 to 14,Mixed/multiple ethnic group: White and Black Caribbean,46
2011,E09000018,Age 12 to 14,Mixed/multiple ethnic group: White and Black African,66
2011,E09000018,Age 12 to 14,Mixed/multiple ethnic group: White and Asian,57
2011,E09000018,Age 12 to 14,Mixed/multiple ethnic group: Other Mixed,66
2011,E09000018,Age 12 to 14,Asian/Asian British: Indian,1380
2011,E09000018,Age 12 to 14,Asian/Asian British: Pakistani,645
2011,E09000018,Age 12 to 14,Asian/Asian British: Bangladeshi,114
2011,E09000018,Age 12 to 14,Asian/Asian British: Chinese,55
2011,E09000018,Age 12 to 14,Asian/Asian British: Other Asian,788
2011,E09000018,Age 12 to 14,Black/African/Caribbean/Black British: African,647
2011,E09000018,Age 12 to 14,Black/African/Caribbean/Black British: Caribbean,162
2011,E09000018,Age 12 to 14,Black/African/Caribbean/Black British: Other Black,148
2011,E09000018,Age 12 to 14,Other ethnic group: Arab,174
2011,E09000018,Age 12 to 14,Other ethnic group: Any other ethnic group,221
2011,E09000018,Age 15,White: English/Welsh/Scottish/Northern Irish/British,1021
2011,E09000018,Age 15,White: Irish,53
2011,E09000018,Age 15,White: Gypsy or Irish Traveller,5
2011,E09000018,Age 15,White: Other White,210
2011,E09000018,Age 15,Mixed/multiple ethnic group: White and Black Caribbean,20
2011,E09000018,Age 15,Mixed/multiple ethnic group: White and Black African,17
2011,E09000018,Age 15,Mixed/multiple ethnic group: White and Asian,17
2011,E09000018,Age 15,Mixed/multiple ethnic group: Other Mixed,29
2011,E09000018,Age 15,Asian/Asian British: Indian,541
2011,E09000018,Age 15,Asian/Asian British: Pakistani,200
2011,E09000018,Age 15,Asian/Asian British: Bangladeshi,32
2011,E09000018,Age 15,Asian/Asian British: Chinese,21
2011,E09000018,Age 15,Asian/Asian British: Other Asian,321
2011,E09000018,Age 15,Black/African/Caribbean/Black British: African,210
2011,E09000018,Age 15,Black/African/Caribbean/Black British: Caribbean,75
2011,E09000018,Age 15,Black/African/Caribbean/Black British: Other Black,55
2011,E09000018,Age 15,Other ethnic group: Arab,49
2011,E09000018,Age 15,Other ethnic group: Any other ethnic group,85
2011,E09000018,Age 16,White: English/Welsh/Scottish/Northern Irish/British,978
2011,E09000018,Age 16,White: Irish,43
2011,E09000018,Age 16,White: Gypsy or Irish Traveller,6
2011,E09000018,Age 16,White: Other White,195
2011,E09000018,Age 16,Mixed/multiple ethnic group: White and Black Caribbean,15
2011,E09000018,Age 16,Mixed/multiple ethnic group: White and Black African,21
2011,E09000018,Age 16,Mixed/multiple ethnic group: White and Asian,22
2011,E09000018,Age 16,Mixed/multiple ethnic group: Other Mixed,17
2011,E09000018,Age 16,Asian/Asian British: Indian,498
2011,E09000018,Age 16,Asian/Asian British: Pakistani,213
2011,E09000018,Age 16,Asian/Asian British: Bangladeshi,27
2011,E09000018,Age 16,Asian/Asian British: Chinese,23
2011,E09000018,Age 16,Asian/Asian British: Other Asian,260
2011,E09000018,Age 16,Black/African/Caribbean/Black British: African,167
2011,E09000018,Age 16,Black/African/Caribbean/Black British: Caribbean,44
2011,E09000018,Age 16,Black/African/Caribbean/Black British: Other Black,34
2011,E09000018,Age 16,Other ethnic group: Arab,51
2011,E09000018,Age 16,Other ethnic group: Any other ethnic group,77
2011,E09000018,Age 17,White: English/Welsh/Scottish/Northern Irish/British,881
2011,E09000018,Age 17,White: Irish,40
2011,E09000018,Age 17,White: Gypsy or Irish Traveller,1
2011,E09000018,Age 17,White: Other White,202
2011,E09000018,Age 17,Mixed/multiple ethnic group: White and Black Caribbean,6
2011,E09000018,Age 17,Mixed/multiple ethnic group: White and Black African,14
2011,E09000018,Age 17,Mixed/multiple ethnic group: White and Asian,12
2011,E09000018,Age 17,Mixed/multiple ethnic group: Other Mixed,15
2011,E09000018,Age 17,Asian/Asian British: Indian,471
2011,E09000018,Age 17,Asian/Asian British: Pakistani,189
2011,E09000018,Age 17,Asian/Asian British: Bangladeshi,32
2011,E09000018,Age 17,Asian/Asian British: Chinese,14
2011,E09000018,Age 17,Asian/Asian British: Other Asian,237
2011,E09000018,Age 17,Black/African/Caribbean/Black British: African,143
2011,E09000018,Age 17,Black/African/Caribbean/Black British: Caribbean,34
2011,E09000018,Age 17,Black/African/Caribbean/Black British: Other Black,36
2011,E09000018,Age 17,Other ethnic group: Arab,53
2011,E09000018,Age 17,Other ethnic group: Any other ethnic group,62
2011,E09000018,Age 18,White: English/Welsh/Scottish/Northern Irish/British,570
2011,E09000018,Age 18,White: Irish,32
2011,E09000018,Age 18,White: Gypsy or Irish Traveller,0
2011,E09000018,Age 18,White: Other White,120
2011,E09000018,Age 18,Mixed/multiple ethnic group: White and Black Caribbean,8
2011,E09000018,Age 18,Mixed/multiple ethnic group: White and Black African,14
2011,E09000018,Age 18,Mixed/multiple ethnic group: White and Asian,10
2011,E09000018,Age 18,Mixed/multiple ethnic group: Other Mixed,6
2011,E09000018,Age 18,Asian/Asian British: Indian,413
2011,E09000018,Age 18,Asian/Asian British: Pakistani,177
2011,E09000018,Age 18,Asian/Asian British: Bangladeshi,28
2011,E09000018,Age 18,Asian/Asian British: Chinese,22
2011,E09000018,Age 18,Asian/Asian British: Other Asian,234
2011,E09000018,Age 18,Black/African/Caribbean/Black British: African,124
2011,E09000018,Age 18,Black/African/Caribbean/Black British: Caribbean,33
2011,E09000018,Age 18,Black/African/Caribbean/Black British: Other Black,20
2011,E09000018,Age 18,Other ethnic group: Arab,25
2011,E09000018,Age 18,Other ethnic group: Any other ethnic group,47
2011,E09000021,Age 0 to 2,White: English/Welsh/Scottish/Northern Irish/British,3895
2011,E09000021,Age 0 to 2,White: Irish,82
2011,E09000021,Age 0 to 2,White: Gypsy or Irish Traveller,3
2011,E09000021,Age 0 to 2,White: Other White,926
2011,E09000021,Age 0 to 2,Mixed/multiple ethnic group: White and Black Caribbean,44
2011,E09000021,Age 0 to 2,Mixed/multiple ethnic group: White and Black African,14
2011,E09000021,Age 0 to 2,Mixed/multiple ethnic group: White and Asian,69
2011,E09000021,Age 0 to 2,Mixed/multiple ethnic group: Other Mixed,54
2011,E09000021,Age 0 to 2,Asian/Asian British: Indian,253
2011,E09000021,Age 0 to 2,Asian/Asian British: Pakistani,186
2011,E09000021,Age 0 to 2,Asian/Asian British: Bangladeshi,53
2011,E09000021,Age 0 to 2,Asian/Asian British: Chinese,113
2011,E09000021,Age 0 to 2,Asian/Asian British: Other Asian,592
2011,E09000021,Age 0 to 2,Black/African/Caribbean/Black British: African,169
2011,E09000021,Age 0 to 2,Black/African/Caribbean/Black British: Caribbean,66
2011,E09000021,Age 0 to 2,Black/African/Caribbean/Black British: Other Black,10
2011,E09000021,Age 0 to 2,Other ethnic group: Arab,134
2011,E09000021,Age 0 to 2,Other ethnic group: Any other ethnic group,99
2011,E09000021,Age 3 to 4,White: English/Welsh/Scottish/Northern Irish/British,2283
2011,E09000021,Age 3 to 4,White: Irish,63
2011,E09000021,Age 3 to 4,White: Gypsy or Irish Traveller,0
2011,E09000021,Age 3 to 4,White: Other White,511
2011,E09000021,Age 3 to 4,Mixed/multiple ethnic group: White and Black Caribbean,35
2011,E09000021,Age 3 to 4,Mixed/multiple ethnic group: White and Black African,13
2011,E09000021,Age 3 to 4,Mixed/multiple ethnic group: White and Asian,56
2011,E09000021,Age 3 to 4,Mixed/multiple ethnic group: Other Mixed,38
2011,E09000021,Age 3 to 4,Asian/Asian British: Indian,200
2011,E09000021,Age 3 to 4,Asian/Asian British: Pakistani,148
2011,E09000021,Age 3 to 4,Asian/Asian British: Bangladeshi,28
2011,E09000021,Age 3 to 4,Asian/Asian British: Chinese,47
2011,E09000021,Age 3 to 4,Asian/Asian British: Other Asian,438
2011,E09000021,Age 3 to 4,Black/African/Caribbean/Black British: African,106
2011,E09000021,Age 3 to 4,Black/African/Caribbean/Black British: Caribbean,30
2011,E09000021,Age 3 to 4,Black/African/Caribbean/Black British: Other Black,12
2011,E09000021,Age 3 to 4,Other ethnic group: Arab,103
2011,E09000021,Age 3 to 4,Other ethnic group: Any other ethnic group,76
2011,E09000021,Age 5 to 7,White: English/Welsh/Scottish/Northern Irish/British,3196
2011,E09000021,Age 5 to 7,White: Irish,56
2011,E09000021,Age 5 to 7,White: Gypsy or Irish Traveller,5
2011,E09000021,Age 5 to 7,White: Other White,634
2011,E09000021,Age 5 to 7,Mixed/multiple ethnic group: White and Black Caribbean,41
2011,E09000021,Age 5 to 7,Mixed/multiple ethnic group: White and Black African,17
2011,E09000021,Age 5 to 7,Mixed/multiple ethnic group: White and Asian,52
2011,E09000021,Age 5 to 7,Mixed/multiple ethnic group: Other Mixed,31
2011,E09000021,Age 5 to 7,Asian/Asian British: Indian,237
2011,E09000021,Age 5 to 7,Asian/Asian British: Pakistani,211
2011,E09000021,Age 5 to 7,Asian/Asian British: Bangladeshi,53
2011,E09000021,Age 5 to 7,Asian/Asian British: Chinese,77
2011,E09000021,Age 5 to 7,Asian/Asian British: Other Asian,631
2011,E09000021,Age 5 to 7,Black/African/Caribbean/Black British: African,130
2011,E09000021,Age 5 to 7,Black/African/Caribbean/Black British: Caribbean,60
2011,E09000021,Age 5 to 7,Black/African/Caribbean/Black British: Other Black,20
2011,E09000021,Age 5 to 7,Other ethnic group: Arab,136
2011,E09000021,Age 5 to 7,Other ethnic group: Any other ethnic group,58
2011,E09000021,Age 8 to 9,White: English/Welsh/Scottish/Northern Irish/British,1922
2011,E09000021,Age 8 to 9,White: Irish,54
2011,E09000021,Age 8 to 9,White: Gypsy or Irish Traveller,3
2011,E09000021,Age 8 to 9,White: Other White,299
2011,E09000021,Age 8 to 9,Mixed/multiple ethnic group: White and Black Caribbean,22
